SMILES,pEC50,source,canonical_smiles
"O=S(=O)(N[C@H]1C[C@H]2CC[C@@H]1O2)C1=CN(C2=CC=CC=C2)N=N1 |&1:4,6,9|",5.26,train,O=S(=O)(N[C@H]1C[C@H]2CC[C@@H]1O2)c1cn(-c2ccccc2)nn1
CC1=CC=C(CN2N=NC(C3(C(F)(F)F)CCCN3)=N2)C=C1C,5.06,train,Cc1ccc(Cn2nnc(C3(C(F)(F)F)CCCN3)n2)cc1C
CC1(NC(=O)C2=CC(C3(C)NC(=O)NC3=O)=CC=C2)CC=CCC1,5.09,train,CC1(NC(=O)c2cccc(C3(C)NC(=O)NC3=O)c2)CC=CCC1
"N#CC1=CC(NC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)=NC2=CC=CC=C12 |&1:8,10,13|",4.57,train,N#Cc1cc(NC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)nc2ccccc12
CC1=CC2=CC=CC=C2N1CC(=O)NC1=CC=CC(N2C(=O)CN(C)C2=O)=C1,4.44,train,Cc1cc2ccccc2n1CC(=O)Nc1cccc(N2C(=O)CN(C)C2=O)c1
CC1=NC2=C(C(=O)NC(C)CCC3=CC=CC=C3F)C=NN2C(O)=C1,4.84,train,Cc1cc(O)n2ncc(C(=O)NC(C)CCc3ccccc3F)c2n1
CC1=CC(=O)C(C(=O)NC2C3=CC=CC=C3CCC2C(C)C)=CN1,5.09,train,Cc1cc(=O)c(C(=O)NC2c3ccccc3CCC2C(C)C)c[nH]1
CC1=C(C(=O)NC2(C)CC=CCC2)N=C(C2=CN(C)N=C2)O1,4.73,train,Cc1oc(-c2cnn(C)c2)nc1C(=O)NC1(C)CC=CCC1
O=C(NCCC1=CC=C(C(F)(F)F)C=N1)C1=NOC2=C1CCCC2,5.23,train,O=C(NCCc1ccc(C(F)(F)F)cn1)c1noc2c1CCCC2
CCC1=CC=CC2=CC=C(C(=O)NCC34CCCC(C3)C(=O)N4)N=C21,5.47,train,CCc1cccc2ccc(C(=O)NCC34CCCC(C3)C(=O)N4)nc12
COC1=CC=C(C2(NC(=O)C3CC4=CC=CC=C43)CC2)C=C1,5.24,train,COc1ccc(C2(NC(=O)C3Cc4ccccc43)CC2)cc1
COC1=CC=CC2=C1CCCCN2C(=O)C1=CC2=NC=CC=C2O1,5.31,train,COc1cccc2c1CCCCN2C(=O)c1cc2ncccc2o1
CN1N=CC=C1S(=O)(=O)NC1=CC=CC(Cl)=C1N1CCOCC1,4.73,train,Cn1nccc1S(=O)(=O)Nc1cccc(Cl)c1N1CCOCC1
O=C(C1=C(C2CC2)C=CS1)N1CCC(C(=O)N2CCCCC2)CC1,5.31,train,O=C(c1sccc1C1CC1)N1CCC(C(=O)N2CCCCC2)CC1
COC1=CC(OC)=NC(C(=O)N2CCCCC3=CC=CN=C32)=N1,5.44,train,COc1cc(OC)nc(C(=O)N2CCCCc3cccnc32)n1
CC(C)(NC(=O)NC1=C2CCCC2=NN1C1=CC=CC=C1)C1=NC=CS1,5.06,train,CC(C)(NC(=O)Nc1c2c(nn1-c1ccccc1)CCC2)c1nccs1
CC(=O)N1CCCN(C(=O)NCC2=CN=CC=C2C(C)(C)C)CC1,4.57,train,CC(=O)N1CCCN(C(=O)NCc2cnccc2C(C)(C)C)CC1
CC1=C(C(=O)N2CCCCCO2)SC(C2=NC=CC=N2)=N1,5.0,train,Cc1nc(-c2ncccn2)sc1C(=O)N1CCCCCO1
O=C(NC1=CC=C(N2C=CNC2=O)C=C1)C1=NN(C2=CC=CC=N2)C(C2=CC=CC=C2)=C1,3.99,train,O=C(Nc1ccc(-n2cc[nH]c2=O)cc1)c1cc(-c2ccccc2)n(-c2ccccn2)n1
COCC(OC1=CC(F)=CC(F)=C1)C(=O)NCC(C(=O)N1CCOCC1)C1=CC=CC=C1,5.25,train,COCC(Oc1cc(F)cc(F)c1)C(=O)NCC(C(=O)N1CCOCC1)c1ccccc1
CS(=O)(=O)NC1=CN=CC(C(=O)NCCOC2=CC=CC=C2C2=CC=CC=C2)=C1,4.58,train,CS(=O)(=O)Nc1cncc(C(=O)NCCOc2ccccc2-c2ccccc2)c1
O=C(CN1CCC(F)(F)C(CO)C1)NC1=CC=C2CCCC2=C1,4.27,train,O=C(CN1CCC(F)(F)C(CO)C1)Nc1ccc2c(c1)CCC2
CS(=O)(=O)[C@@H]1CCCC[C@H]1NC(=O)C1=CC2=C(N1)SC(Cl)=C2,5.32,train,CS(=O)(=O)[C@@H]1CCCC[C@H]1NC(=O)c1cc2cc(Cl)sc2[nH]1
CC1=NC=CC(N2CCN(C(=O)C3=CC4=CC=CN=C4S3)CC2)=N1,4.91,train,Cc1nccc(N2CCN(C(=O)c3cc4cccnc4s3)CC2)n1
O=C1NC2=CC=CC=C2CCC1NC(=O)N1CC2=CC(F)=C(F)C=C2C1,4.43,train,O=C1Nc2ccccc2CCC1NC(=O)N1Cc2cc(F)c(F)cc2C1
CC1(C)CCCC(CNC(=O)C2=CC=CC=C2N2C=CC=N2)O1,4.94,train,CC1(C)CCCC(CNC(=O)c2ccccc2-n2cccn2)O1
"CN1C=C(C(=O)N[C@H]2C3=CC=CC=C3CC[C@H]2O)C2=CC(F)=CC=C21 |&1:7,16|",5.24,train,Cn1cc(C(=O)N[C@H]2c3ccccc3CC[C@H]2O)c2cc(F)ccc21
O=C(NC1CC(F)(F)C1)C1=CN=C(CC2=CC=CC=C2F)S1,5.07,train,O=C(NC1CC(F)(F)C1)c1cnc(Cc2ccccc2F)s1
CC(C(=O)NC(CC1=CSC2=CC=CC=C12)C(=O)O)C1=CC=CC=C1,4.35,train,CC(C(=O)NC(Cc1csc2ccccc12)C(=O)O)c1ccccc1
O=C1C=CC(C(=O)NC(C2=CC=CC(Cl)=C2)C2CCCCC2)=NN1,5.18,train,O=C(NC(c1cccc(Cl)c1)C1CCCCC1)c1ccc(=O)[nH]n1
CC1CC2=CC=CC=C2N1CCNC(=O)C1=CC(C(F)(F)F)=CNC1=O,5.08,train,CC1Cc2ccccc2N1CCNC(=O)c1cc(C(F)(F)F)c[nH]c1=O
CC1=CC(C)=NN1C(C)C(=O)NC1CCN(C(=O)CCC2=CC=CC=C2)CC1,4.85,train,Cc1cc(C)n(C(C)C(=O)NC2CCN(C(=O)CCc3ccccc3)CC2)n1
CC1=CC=CC=C1C(NC(=O)C1=NC=CN=C1C)C(C)(C)C,5.06,train,Cc1ccccc1C(NC(=O)c1nccnc1C)C(C)(C)C
CC1=CC=C(S(=O)(=O)NC(=O)C2=C(C)ON=C2C2=CC=C(C(F)(F)F)C=C2)C=C1,4.41,train,Cc1ccc(S(=O)(=O)NC(=O)c2c(-c3ccc(C(F)(F)F)cc3)noc2C)cc1
COC(=O)C1=CC2=C(CCN(C(=O)C3=CC=CC4=C3N(CC(C)(C)C)C(=O)N4)C2)N1C,5.3,train,COC(=O)c1cc2c(n1C)CCN(C(=O)c1cccc3[nH]c(=O)n(CC(C)(C)C)c13)C2
COCC1(C)CCN(CC(=O)NC2=NC3=C(CCCC3)S2)CC1,5.02,train,COCC1(C)CCN(CC(=O)Nc2nc3c(s2)CCCC3)CC1
CC1=CC(C)=CC(N(CCC#N)C(=O)C2=CN3N=CC=CC3=N2)=C1,5.43,train,Cc1cc(C)cc(N(CCC#N)C(=O)c2cn3ncccc3n2)c1
CC(C)CN(CC1=CC=CC(F)=C1)C(=O)CCC1=CN=CN=C1,4.73,train,CC(C)CN(Cc1cccc(F)c1)C(=O)CCc1cncnc1
O=C(NC1=CC=CC2=C1C=CN2)C1CCCN1C(=O)CC1=CC=CC=C1,4.72,train,O=C(Nc1cccc2[nH]ccc12)C1CCCN1C(=O)Cc1ccccc1
CC1=C(C(=O)NC(C2=CNC3=CC=CC(F)=C32)C(F)(F)F)N=CN1,5.19,train,Cc1[nH]cnc1C(=O)NC(c1c[nH]c2cccc(F)c12)C(F)(F)F
CN1CCC2=CC=C(NC(=O)CC3=CC=CC(F)=C3F)C=C2C1=O,4.99,train,CN1CCc2ccc(NC(=O)Cc3cccc(F)c3F)cc2C1=O
CC1=CC2=CC=CC=C2N1CC(=O)N1CCNC(=O)C1C1=CC=CC=C1,4.33,train,Cc1cc2ccccc2n1CC(=O)N1CCNC(=O)C1c1ccccc1
COC1=CC=C(F)C=C1CC(=O)NC(C)C1(N2CCOCC2)CCCC1,4.99,train,COc1ccc(F)cc1CC(=O)NC(C)C1(N2CCOCC2)CCCC1
CC1=C(C(=O)NC2CCCC2C2=CC=CC=C2C(F)(F)F)SN=N1,5.39,train,Cc1nnsc1C(=O)NC1CCCC1c1ccccc1C(F)(F)F
CN1N=C(C(=O)NC2(C3=CC=C(Cl)C=C3)CCOCC2)C=C1C1CC1,5.25,train,Cn1nc(C(=O)NC2(c3ccc(Cl)cc3)CCOCC2)cc1C1CC1
CN(C)C1=CC=CC(CNC(=O)C2=CC3=CC=CC=C3C(=O)O2)=N1,4.92,train,CN(C)c1cccc(CNC(=O)c2cc3ccccc3c(=O)o2)n1
CN(C)C1=NC=CC(CNC(=O)C2=CC=CC3=CC=CC=C32)=N1,4.96,train,CN(C)c1nccc(CNC(=O)c2cccc3ccccc23)n1
NC(=O)COC1=CC=CC(C(=O)NC2=CC=CC3=CC=CN=C32)=C1,4.26,train,NC(=O)COc1cccc(C(=O)Nc2cccc3cccnc23)c1
C[C@H](NC(=O)CN1N=NC2=CC=CC=C2C1=O)C1=CC=C(OC(F)(F)F)C=C1,4.83,train,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(OC(F)(F)F)cc1
CC1=C(CC(=O)N2CCC(C)C3=CC=CC(O)=C32)C(=O)N2N=CC=C2N1,4.83,train,Cc1[nH]c2ccnn2c(=O)c1CC(=O)N1CCC(C)c2cccc(O)c21
CC1=NC(S(=O)(=O)NC2=CN(C(C)C)N=C2)=C(C2=CC=CC=C2)O1,4.79,train,Cc1nc(S(=O)(=O)Nc2cnn(C(C)C)c2)c(-c2ccccc2)o1
CC(C)(C)C1CN(C(=O)C2=CC=C(C(N)=O)N=C2)C2=CC=CC=C21,4.95,train,CC(C)(C)C1CN(C(=O)c2ccc(C(N)=O)nc2)c2ccccc21
CC1=NC(C)=C(C(=O)NC(C)(C2=CC=C(Br)C=C2)C(C)C)O1,4.82,train,Cc1nc(C)c(C(=O)NC(C)(c2ccc(Br)cc2)C(C)C)o1
CC1=CC=C(C#N)C=C1S(=O)(=O)N1CCOC(C2CCC2)C1,4.84,train,Cc1ccc(C#N)cc1S(=O)(=O)N1CCOC(C2CCC2)C1
CCC1=CC=CC(S(=O)(=O)NC2CCCN(CC(F)(F)F)C2=O)=C1,5.22,train,CCc1cccc(S(=O)(=O)NC2CCCN(CC(F)(F)F)C2=O)c1
CC1=CC=C(C2=NOC(C3(C#N)CCOCC3)=N2)C=C1Cl,4.21,train,Cc1ccc(-c2noc(C3(C#N)CCOCC3)n2)cc1Cl
CC1=CC=C(C2=NN=C(SCCN3CCC(F)(F)CC3)O2)C=C1,5.05,train,Cc1ccc(-c2nnc(SCCN3CCC(F)(F)CC3)o2)cc1
CNC(=O)C1=CC=C(OC)C(NC(=O)C2CC3=CC(Cl)=CC=C3O2)=C1,4.88,train,CNC(=O)c1ccc(OC)c(NC(=O)C2Cc3cc(Cl)ccc3O2)c1
CC1=C(C)CC(C(=O)NS(=O)(=O)C2=CN=CC(Cl)=C2)CC1,5.1,train,CC1=C(C)CC(C(=O)NS(=O)(=O)c2cncc(Cl)c2)CC1
NC(=O)C1=CC=CC=C1NCC(=O)N1CCC(C2=NOC3=CC(F)=CC=C32)CC1,5.05,train,NC(=O)c1ccccc1NCC(=O)N1CCC(c2noc3cc(F)ccc23)CC1
COCC(=O)N1CCC2=CC(NS(=O)(=O)C3=CC=CC(OC)=C3)=CC=C21,4.84,train,COCC(=O)N1CCc2cc(NS(=O)(=O)c3cccc(OC)c3)ccc21
CN1C=C(C2=CC=CC=C2CNC(=O)N[C@H]2C3=CC=CC=C3C[C@H]2O)C=N1,4.94,train,Cn1cc(-c2ccccc2CNC(=O)N[C@H]2c3ccccc3C[C@H]2O)cn1
O=C(NC1=CN(CC2=CC=NC=C2)N=C1)C1(C2=CC=CC=C2)CCCN1,4.69,train,O=C(Nc1cnn(Cc2ccncc2)c1)C1(c2ccccc2)CCCN1
CC(C)C1=NOC(C(=O)NCC2=CC=CC(N3CCOCC3)=N2)=C1,4.63,train,CC(C)c1cc(C(=O)NCc2cccc(N3CCOCC3)n2)on1
CC1=NNC(C(C)C)=C1C(=O)NC1CCC(CC2=CC=CC=C2)C1,4.68,train,Cc1n[nH]c(C(C)C)c1C(=O)NC1CCC(Cc2ccccc2)C1
COC1=CC2=C(C=C1F)N=CN(CC(=O)NC1=CC=CC=C1Cl)C2=O,4.57,train,COc1cc2c(=O)n(CC(=O)Nc3ccccc3Cl)cnc2cc1F
CC(C(=O)NC(N)=O)N1CCCC(NC2=CC=CC=C2)C1,4.86,train,CC(C(=O)NC(N)=O)N1CCCC(Nc2ccccc2)C1
CCOC1=CC(C)=NC(N2CCN(C(=O)C3=NN(C4=CC=CC=C4)C=C3)CC2)=N1,4.09,train,CCOc1cc(C)nc(N2CCN(C(=O)c3ccn(-c4ccccc4)n3)CC2)n1
CC(C)(C)OC(=O)NC1(C(=O)NC2CCCSC2)CC1(F)F,4.93,train,CC(C)(C)OC(=O)NC1(C(=O)NC2CCCSC2)CC1(F)F
CN(C)C1=CC=C(S(=O)(=O)N2CCCC2C(F)(F)F)C=N1,4.54,train,CN(C)c1ccc(S(=O)(=O)N2CCCC2C(F)(F)F)cn1
CC(C)(C)OC(=O)N1CC(O)(C2(C(=O)N3CC[C@H](F)C3)CCC2)C1,4.88,train,CC(C)(C)OC(=O)N1CC(O)(C2(C(=O)N3CC[C@H](F)C3)CCC2)C1
COC1=CC(C)=NC(N2CCCC(NC3=CC=CC=C3)C2)=N1,4.83,train,COc1cc(C)nc(N2CCCC(Nc3ccccc3)C2)n1
CC1=NC(C2CCCN2C(=O)N[C@@H](C)C2=CC(Cl)=CC=C2Cl)=NO1,4.82,train,Cc1nc(C2CCCN2C(=O)N[C@@H](C)c2cc(Cl)ccc2Cl)no1
COCCC1=NC(C2(NC3=CC=C(Cl)C=C3)CCC2)=NO1,4.53,train,COCCc1nc(C2(Nc3ccc(Cl)cc3)CCC2)no1
CC(C)(NC(=O)CC1CCC(F)(F)CC1)C1=NC2=CC=CC=C2S1,5.07,train,CC(C)(NC(=O)CC1CCC(F)(F)CC1)c1nc2ccccc2s1
CC1(C)CCCC(O)(CNC(=O)C2(S(C)(=O)=O)CCCC2)C1,4.73,train,CC1(C)CCCC(O)(CNC(=O)C2(S(C)(=O)=O)CCCC2)C1
"O=S(=O)(N[C@@H]1CC(CN2C=CC=N2)C[C@H]1O)C1=CC=CC2=C1CCCC2 |&1:4,14|",5.3,train,O=S(=O)(N[C@@H]1CC(Cn2cccn2)C[C@H]1O)c1cccc2c1CCCC2
O=S(=O)(NC1=CN(CC(F)(F)F)C=N1)C1=CC=CC2=C1OCCC2,5.69,train,O=S(=O)(Nc1cn(CC(F)(F)F)cn1)c1cccc2c1OCCC2
COC1=CC=CC(C2=CCN(C(=O)C3=NOC4=C3CCCCC4)C2)=C1,5.0,train,COc1cccc(C2=CCN(C(=O)c3noc4c3CCCCC4)C2)c1
CC(NC(=O)NC1=CC=CC=C1)C(=O)NC1CN(C)CC2=CC=CC=C21,4.71,train,CC(NC(=O)Nc1ccccc1)C(=O)NC1CN(C)Cc2ccccc21
COC1=CC=CC(C(=O)NCC(=O)NC2CC(C)(C)OC3=CC=CC=C32)=C1,5.02,train,COc1cccc(C(=O)NCC(=O)NC2CC(C)(C)Oc3ccccc32)c1
CC1=CC=C(C(=O)NCCC2=NN(C3=CC=CC=C3)C=C2)C=C1Cl,5.23,train,Cc1ccc(C(=O)NCCc2ccn(-c3ccccc3)n2)cc1Cl
CC1CCC2=C(C1)SC=C2C(=O)NS(=O)(=O)CC(F)(F)F,4.74,train,CC1CCc2c(C(=O)NS(=O)(=O)CC(F)(F)F)csc2C1
CC1=C(C)N(CC(=O)N(C2=CC=CC=N2)C2CCCC2)C(=O)S1,5.0,train,Cc1sc(=O)n(CC(=O)N(c2ccccn2)C2CCCC2)c1C
O=C(C1CCC2(CCC2)CC1)N1CCC(S(=O)(=O)C2=CC=CC=C2)CC1,5.24,train,O=C(C1CCC2(CCC2)CC1)N1CCC(S(=O)(=O)c2ccccc2)CC1
CCC1(CC)CC(=O)N(CC(=O)N2CCCCCC2)C(=O)C1,5.38,train,CCC1(CC)CC(=O)N(CC(=O)N2CCCCCC2)C(=O)C1
CC(=O)NC(C)C1=NC(C(C)OC2=CC=C(Br)C=C2Cl)=NO1,4.7,train,CC(=O)NC(C)c1nc(C(C)Oc2ccc(Br)cc2Cl)no1
CCOCC1(C2=NC(C(OC3=CC=C(Br)C=C3)C(C)C)=NO2)CC1,5.14,train,CCOCC1(c2nc(C(Oc3ccc(Br)cc3)C(C)C)no2)CC1
CCC1(C(=O)NCC2=CC=C3OC=CC3=C2)CCN(C(=O)C2=CC=CC=C2)CC1,5.13,train,CCC1(C(=O)NCc2ccc3occc3c2)CCN(C(=O)c2ccccc2)CC1
COC(=O)C1=CC(C)=C2C(=C1)CCCN2C(=O)C1=CC(OC)=NO1,4.8,train,COC(=O)c1cc(C)c2c(c1)CCCN2C(=O)c1cc(OC)no1
COC1=NC=C(C)C=C1NC(=O)C1=CC=C(N2CCC(C)CC2)N=C1,4.66,train,COc1ncc(C)cc1NC(=O)c1ccc(N2CCC(C)CC2)nc1
CC1=C(C)SC(N2CCN(C(=O)CC3=CC=CC(O)=C3)CC2)=N1,4.7,train,Cc1nc(N2CCN(C(=O)Cc3cccc(O)c3)CC2)sc1C
CC1=CC=C2C(=O)N(CC(=O)NC3(C)CC=CCC3)C(=O)C2=C1,5.33,train,Cc1ccc2c(c1)C(=O)N(CC(=O)NC1(C)CC=CCC1)C2=O
COCC1=CC=C(S(=O)(=O)NC2=CN=C(OC)C(Br)=C2)C=C1,4.51,train,COCc1ccc(S(=O)(=O)Nc2cnc(OC)c(Br)c2)cc1
O=C(CCN1CCC(NC(=O)C2CC2)CC1)NC1=CC=CC(Cl)=C1,4.61,train,O=C(CCN1CCC(NC(=O)C2CC2)CC1)Nc1cccc(Cl)c1
CC1=CN(C2CCCCC2)N=C1NC(=O)C1=CC=C(NC(C)C)N=C1,5.09,train,Cc1cn(C2CCCCC2)nc1NC(=O)c1ccc(NC(C)C)nc1
CC1=CSC(C(C)N2CCN(CC(O)C3=CC=C(F)C=C3Cl)CC2)=N1,4.57,train,Cc1csc(C(C)N2CCN(CC(O)c3ccc(F)cc3Cl)CC2)n1
CC1=C(C)C2=CC=CC(C(=O)N3CCC(NC(=O)C4CC4)CC3)=C2N1,4.82,train,Cc1[nH]c2c(C(=O)N3CCC(NC(=O)C4CC4)CC3)cccc2c1C
COCC1=CC(NS(=O)(=O)C2=CC3=CC(Cl)=CC=C3S2)=CC=C1OC,5.05,train,COCc1cc(NS(=O)(=O)c2cc3cc(Cl)ccc3s2)ccc1OC
O=C1CC(C(=O)N[C@@H]2CCCC3=CC=C(F)C=C32)C2=CC=C(F)C=C2N1,5.0,train,O=C1CC(C(=O)N[C@@H]2CCCc3ccc(F)cc32)c2ccc(F)cc2N1
CC1=NN(C)C(S(=O)(=O)NC2=NN3CCCC3=C2)=C1C(F)F,4.35,train,Cc1nn(C)c(S(=O)(=O)Nc2cc3n(n2)CCC3)c1C(F)F
O=C(N[C@@H]1CCCC2=C(F)C=C(F)C=C21)C1=NN2CCOC2=C1,4.81,train,O=C(N[C@@H]1CCCc2c(F)cc(F)cc21)c1cc2n(n1)CCO2
COC1=CC=C(CCN2N=NN=C2N2CCCC2)C=C1F,4.87,train,COc1ccc(CCn2nnnc2N2CCCC2)cc1F
CC1(C)CCCC1C(=O)NS(=O)(=O)CC1=CC=C(Br)C(F)=C1,4.63,train,CC1(C)CCCC1C(=O)NS(=O)(=O)Cc1ccc(Br)c(F)c1
CN1CCC(NC(=O)COC2=CC=CC=C2)C1C1=CC=C(F)C(F)=C1,4.57,train,CN1CCC(NC(=O)COc2ccccc2)C1c1ccc(F)c(F)c1
"CC1=CC(S(=O)(=O)NC(=O)[C@H]2C[C@@H]2C2CCC2)=CC(F)=C1 |&1:10,12|",4.99,train,Cc1cc(F)cc(S(=O)(=O)NC(=O)[C@H]2C[C@@H]2C2CCC2)c1
COC(=O)C1=C(S(=O)(=O)N[C@H]2C[C@H](C3=CC=C(Cl)C=C3)C2)C(C)=NN1C,5.08,train,COC(=O)c1c(S(=O)(=O)N[C@H]2C[C@H](c3ccc(Cl)cc3)C2)c(C)nn1C
CC1=CC=CC(C2CCN(C(=O)COC3=CC=CC(NC(=O)C4CC4)=C3)C2)=C1,5.02,train,Cc1cccc(C2CCN(C(=O)COc3cccc(NC(=O)C4CC4)c3)C2)c1
CC1CCN(S(=O)(=O)C2=CC=C(C(=O)NC3=CN(C)N=C3)S2)CC1,5.03,train,CC1CCN(S(=O)(=O)c2ccc(C(=O)Nc3cnn(C)c3)s2)CC1
CCC1=NOC=C1CN(C)C(=O)C1=CC=C2NC3=C(CCCC3)C2=C1,5.34,train,CCc1nocc1CN(C)C(=O)c1ccc2[nH]c3c(c2c1)CCCC3
O=C(NC1=CC(Cl)=CC=C1OCC1CCC1)C1CC12CCS(=O)(=O)CC2,5.16,train,O=C(Nc1cc(Cl)ccc1OCC1CCC1)C1CC12CCS(=O)(=O)CC2
COC1=CC=C(C(C)(C)C2=NOC(C3=NNC(C)=C3)=N2)C=C1OC,4.65,train,COc1ccc(C(C)(C)c2noc(-c3cc(C)[nH]n3)n2)cc1OC
O=C(NC1CC2CN(C3=CC=CC=N3)CCN2C1=O)C1=CNC=C1C1=CN(C2=CC=CC=C2)N=C1,4.78,train,O=C(NC1CC2CN(c3ccccn3)CCN2C1=O)c1c[nH]cc1-c1cnn(-c2ccccc2)c1
"O=S1(=O)C[C@H]2CC[C@H](C2)N1CC1=CN(C2=CC=CC=C2)N=N1 |&1:4,7|",5.41,train,O=S1(=O)C[C@H]2CC[C@H](C2)N1Cc1cn(-c2ccccc2)nn1
C1=CN=C(C(CC2CCCCC2)N2C=C(C3CCC3)N=N2)N=C1,5.51,train,c1cnc(C(CC2CCCCC2)n2cc(C3CCC3)nn2)nc1
CC1=CC(NS(=O)(=O)C2=C(C)N(C)N=C2)=NN1C1CCCCC1,5.56,train,Cc1c(S(=O)(=O)Nc2cc(C)n(C3CCCCC3)n2)cnn1C
O=C1C2=CC=CN2C=CN1CC1=CN(C2=CC=CC=C2)N=N1,4.87,train,O=c1c2cccn2ccn1Cc1cn(-c2ccccc2)nn1
CC1=C(NC(=O)C2=CC(F)=CC3=CC=CN=C32)C(=O)N(C2=CC=CC=C2)N1C,5.23,train,Cc1c(NC(=O)c2cc(F)cc3cccnc23)c(=O)n(-c2ccccc2)n1C
O=C(C1=CC=C(C2=CC=CC=C2)C=C1)N1CCCC1C1(C(F)(F)F)N=N1,4.87,train,O=C(c1ccc(-c2ccccc2)cc1)N1CCCC1C1(C(F)(F)F)N=N1
COC1=CC=CC(NC(=O)N(C)CC2=NC=CN2CC2=CC=CC=C2)=C1,4.78,train,COc1cccc(NC(=O)N(C)Cc2nccn2Cc2ccccc2)c1
O=C1NCCC2=CC=C(S(=O)(=O)NC3=CC=CC4=C3NC=C4)C=C12,5.33,train,O=C1NCCc2ccc(S(=O)(=O)Nc3cccc4cc[nH]c34)cc21
CSCC1=CC=CN=C1C(=O)NC1=CC=CC(C(F)F)=C1Cl,4.65,train,CSCc1cccnc1C(=O)Nc1cccc(C(F)F)c1Cl
CSC1=NN=NN1C1=CC=CC(NS(=O)(=O)C2=CC=CC(Cl)=C2O)=C1,4.47,train,CSc1nnnn1-c1cccc(NS(=O)(=O)c2cccc(Cl)c2O)c1
COCCNC(=O)CN(C)C(=O)C1=CC=CC=C1OC1=CC=CC=C1C(C)C,5.53,train,COCCNC(=O)CN(C)C(=O)c1ccccc1Oc1ccccc1C(C)C
O=C(C1=CC=C(CC2=CC=CC=C2)C=N1)N1CCCC2(CCOCC2)C1,5.35,train,O=C(c1ccc(Cc2ccccc2)cn1)N1CCCC2(CCOCC2)C1
O=C(C1CSCN1C(=O)C1CC2=CC=CC=C2C1)N1CCCC1,4.2,train,O=C(C1CSCN1C(=O)C1Cc2ccccc2C1)N1CCCC1
CC1=C(C(=O)NC2=CC=C(F)C(C(N)=O)=C2)C(C2=CC=C(Cl)C=C2Cl)=NO1,5.05,train,Cc1onc(-c2ccc(Cl)cc2Cl)c1C(=O)Nc1ccc(F)c(C(N)=O)c1
COC1CN(S(=O)(=O)N2CCCC2C2=CC(F)=CC=C2F)C1,5.33,train,COC1CN(S(=O)(=O)N2CCCC2c2cc(F)ccc2F)C1
O=C(CNC(=O)C1=CN(C2=CC=CC=C2)N=C1C1=CC=CN=C1)NC1=CC=C(F)C=C1,4.56,train,O=C(CNC(=O)c1cn(-c2ccccc2)nc1-c1cccnc1)Nc1ccc(F)cc1
CSC1=C(C#N)C=C(C(=O)N2CCCC3(CCOCC3)C2)C(=O)N1,4.6,train,CSc1[nH]c(=O)c(C(=O)N2CCCC3(CCOCC3)C2)cc1C#N
O=C(NCC1=CC2=CC=CC=C2N1)NCC1=CC=CC(F)=C1F,4.98,train,O=C(NCc1cc2ccccc2[nH]1)NCc1cccc(F)c1F
CCC1=NN=C2C=CC(NC3CCC4=CC(Cl)=CC=C43)=NN21,5.21,train,CCc1nnc2ccc(NC3CCc4cc(Cl)ccc43)nn12
NC1=NC=C(C(=O)NC2CN(C(C3=CC=CC=C3)C3=CC=CC=C3)C2)O1,4.24,train,Nc1ncc(C(=O)NC2CN(C(c3ccccc3)c3ccccc3)C2)o1
CN1N=NC2=CC(S(=O)(=O)NC3(C(F)(F)F)CCCC3)=CC=C21,4.6,train,Cn1nnc2cc(S(=O)(=O)NC3(C(F)(F)F)CCCC3)ccc21
CC(C)CC(CNC(=O)C(C)N1CCSCC1)NC(=O)C1=CC=C([N+](=O)[O-])S1,5.22,train,CC(C)CC(CNC(=O)C(C)N1CCSCC1)NC(=O)c1ccc([N+](=O)[O-])s1
CCC1=NC(C(C)NC(=O)NC2=CC=CC3=C2OC(C)(C)C3)=NN1,4.97,train,CCc1nc(C(C)NC(=O)Nc2cccc3c2OC(C)(C)C3)n[nH]1
CC1=C(C(=O)N(C)C(C)CS(C)(=O)=O)SC2=CC=CC(F)=C21,4.73,train,Cc1c(C(=O)N(C)C(C)CS(C)(=O)=O)sc2cccc(F)c12
CN1N=CC(C(=O)NC(CO)C2=CSC=C2)=C1CC1=CC=CC=C1,4.8,train,Cn1ncc(C(=O)NC(CO)c2ccsc2)c1Cc1ccccc1
CCC(NC(=O)C1=CN=C(N)C(Cl)=C1)C1=CC(F)=CC=C1OC,5.15,train,CCC(NC(=O)c1cnc(N)c(Cl)c1)c1cc(F)ccc1OC
O=C1NCC2CCC1N2S(=O)(=O)C1=CC=CC=C1OC(F)(F)F,4.93,train,O=C1NCC2CCC1N2S(=O)(=O)c1ccccc1OC(F)(F)F
COC(CSC1=NC2=CC=CC=C2C(=O)N1C)C1=CC=C(Cl)C=C1,5.21,train,COC(CSc1nc2ccccc2c(=O)n1C)c1ccc(Cl)cc1
O=S(=O)(NCCCC(F)(F)F)C1=NN=C(C2=CC=CC=C2)S1,4.78,train,O=S(=O)(NCCCC(F)(F)F)c1nnc(-c2ccccc2)s1
CC1=CC=C2C(C(=O)NC3COC4CC3C4)=CC(C3=CN(C)N=C3)=NC2=C1C,4.27,train,Cc1ccc2c(C(=O)NC3COC4CC3C4)cc(-c3cnn(C)c3)nc2c1C
